,tweet,label
4336,i just follow your account today indeed youre sportingking im late anyway but late comer sef dey get luck sometimes e no go spoil keep winning,0
4337,why e be say na slim babes dey get brain take study nursing you beautiful n brainy,0
4338,if he no chop like that how e go sabi play that football wey e dey playenergy,0
4339,he de fast de answer,0
4340,na we sabi wetin we dey see,0
4341,pikin wey fine like this suppose dey with me oh,0
4342,f e e l l o v e d they re awesome and amazing,0
4343,nne see aw u fine pass china spare part shining like dubai gold fresh pass oyinbo and black man pikin cheiiii o babynm i commot dis cap for u,0
4344,na meat wey nor dey inside soup na make stockfish dey form celebrity,1
4345,even me wey dey baby pep with fraud talk no fit talk that kind thing,1
4346,no vex e don through i still get one sweet red go arrange nkwobi join am,0
4347,make e see wetin hin fine face and stature dey cause for my marital house o,0
4348,a client gave me k to make a birthday cake for her daughter with icing sugar i told her ma this money wont be enough to do what you want my mum was like do it for her na na we we in my mind shey baby we we i dey use fo market i dont like doing business with my mums crew,0
4349,lmao not me oooo i be bassa age tag na him people well well na god save am sef say we send am go school,0
4350,do you remember when you joined twitter i do wow e don tey small o,0
4351,lol cross na werey somebody e just wake up go dey chop person noodles,0
4352,boss wetin dey shele gangan sef na so i no lucky reach i tire o,0
4353,wetin don cause with all these k he sent me ehn i sure say k go dey happy where en dey like this,0
4354,im not talking about rema peace of mind or falz or michael jackson im only here to say pick one as e dey hot and have it delivered to you for free price frame n frame n please rt help my startup grow,0
4355,as we say in pidgin na one time man dey die na abi its better to die with the truth in your mouth than lies i have a better chance of making heaven that way,0
4356,you voice dey play for my head as i dey read this thing and e funny,0
4357,wait oo shey d guy don offend dem b or y dem dey burst am on top bday like dis,0
4358,frosh sturvs see as pesin pikin fine pass two pipo,0
4359,e no get who no get him own wahalaeverybody just de smile de waka jeje so if person no fit helep you todaynwannem nwoke nwanyi understand and move on if you continue to worry am and him block you patapatae no mean say him wicked o e only mean say you no get sense,0
4360,make una help me tagmention and beg so he can send me the money he promised me make tomorrow fit soft e don pass one week,0
4361,e dey do me like make friday just come im tired of here already,0
4362,most amazing and wonderful people really abundant with gorgeous and thick skinned women industrious hardworking men too peaceful look tueh charlie dey don know waris dis ubuntu no dey lie dey don know warm regards mt bc and cc,0
4363,cute me na dem dey rush us,0
4364,you wey don chop life,0
4365,so so many thing mehn i play different instruments i play different sports i come sabi maths and physics i come sabi sing again i come dey style people again i come dey think like bill gates list can go onnnnn,0
4366,fever soup wey sweet na money dey cook am,0
4367,na bcos i like you that why i fit answer you when im eating bread you gat a special place,0
4368,yeah ‍️the guy wants to trend dat was why e join nysc e cant trend with good music again,0
4369,wey dey hustle for transport but god abeg bless us with passport,0
4370,na why i don stop dey post dance video nw make i start dey act my age,0
4371,coach shay you will enter and play the rest you just dey say calm down since and dem dey flog me,0
4372,lol i cant be in that kinda chat ordinary private chat sef i sabi how many bcs and vns i dey receive from my parents every week,0
4373,geezussscherryi didnt recognize u againna ur eye be dise don tay oooi just read a chat we had wen i was a,0
4374,father abeg do am in a way wey be say everybody go fit win something abeg i need support for business wey i won open,0
4375,i got over k followers maybe not much like most people on this app but im grateful for every single person that hit that follow button na to dey relate with tweet remain,0
4376,lmao egg wey don soak for stew wey u dey always enjoy lick plate ‍️,0
4377,ok thanks dear with this care sef i don already dey belleful,0
4378,abeg who get owambe wey person fit gate crash today na,0
4379,omo i just dey remember say i shazam song wey been dey play when i won buy bread and egg from aboki yesterday i see am for apple music and i jam am i think ive lost it,0
4380,neo thank you for telling biggie ozo wasnt whispering for those saying my guy is not focus e shock una abi as ozo said he is here to win and nothing more we go shock una finally in day,0
4381,you too fine abeg na pesin pikin be dis,0
4382,please help us retweet and like our hustle our customers fit dey your timeline you too fit wan patronize za hustle,0
4383,i swear jide read pass me for that exam i was too confident like wetin baba wan set wey i no go sabi baba sly me,0
4384,me i don send out deliveries already i dey bed dey enjoy ac come let me employ you to be frying puff puff,0
4385,na lie na who de castigate a whole coal city like this oh boy take time you will be amazed you know when we don de go cinema for enugu during the days of eastern shop leventis when enugu was hub for the whole eastern states stop it,0
4386,life in a useless country haha lols abeg make we go back abeg i no want make de shoot for lag ooooo lols,0
4387,so weve added a jonzin jam on abeg tag one artist yall want me to put on dis joint coz e be like say dis my rap no bad oo sdb headquarters,0
4388,woman wey sabi,0
4389,momsi dey beg me make i stay house my sister dey beg me make i stay house my cousin de beg me make i stay house never have i felt so important in my life before im literally in tears because i know i wont still stay home,0
4390,after this whole valentine don go and e reach timemy nearest person to show love na i love ya,0
4391,son of mercy good timebetter time omo baba olowo i dey pray make oluwa if give me the ego so dat i got fit dey spend like obo bg to the worldwe don dey for the map,0
4392,aaaah wetin na na help i wan help ooo,0
4393,no problem iyaboyz oya drop your number make i do the gb i no say e small but me sef no hold you know say sapa dey much love from this side,0
4394,even me sef dey laugh,0
4395,i remember dat day for freddo house wey dalo no gree make you talk on the matter funny as fuck,0
4396,e don dey set,0
4397,e funny die cus the same thing wey you talk sey una dey cool and allna so e be me sef,0
4398,no be person wey first call police dey win case cross de boss spill out dear im loving the conversation with queen cross,0
4399,i don spark am how i fit make una manage am happy new year,0
4400,ha na e dey my side you guys are in town,0
4401,ejoor o you too fresh abeg me sef i fall,0
4402,lol see ehn my brother it you fit become contractor for the federal government for this country even if na to dey clear grass youre on your way there all you need next are proper investments nor be everything gats get mud that said to attain dem oted level you gats mud up,0
4403,ssa aiye happy birthday bro just as you are celebrating this years birthday in a new position so shall you celebrate next year in a even better position month don end o wey my share of the salary na i have been doing all pa duties o,0
4404,lol wetin be your own na by the way e check dm yin sir,0
4405,amin make i go baff wia cloth na me be bread winner chai,0
4406,open letter to my future husband dear hubby how are you today hope you doing great i still dey hustle dey go for the future i know there is too much tension around the world about the future abeg no kill yourself oooh there is something i will like to let you know,0
4407,finally visited and i hope i dont get addicted to that jollof rice and i devoured our plates as if we havent eaten for days cant wait for the cart opposite valid na just to trek and have my smokey jollofnice one guys,0
4408,na the work wey we dey do we give you an i want more experience with our beautiful and yummy cakes send a whatsapp message via to place your orders ikorodu,0
4409,your excellency help us na help make kd a tech hub abeg lagos is too congestedno you be the guy wey fit do am abeg,0
4410,but who dey cook ‍ dis wicked stew nah ah go carry my plate take go beg for stew ohguy aroma wan cut my nose but i hope it taste well sha,0
4411,dat one sef dey base on ‍,0
4412,the bike i enter today was cleaning his white shirt and face while driving on an untarred road baba knows dat his shirt will turn brown but ma own life e wan put dangeromo ale werwey re o i felt like given him hot slap from behind but a spirit calmed me down,0
4413,na my best number no mean say i go be for age every year na im this year but my demeanor speaks ill be next year ️,0
4414,god abeg nah husband wey sabi chop well i want oo cos i no fit sabi cook like this make my husband no con sabi chop fight fit happen,0
4415,man utd fit shock us today o,0
4416,marriage is really a sweet thing for men ooh they come home chop food eat meat and enjoy person wey cook hmm oda rm olamide zalatan,0
4417,dear twitter fine boysbearded gang abeg abeg abge️️️️️️ na god i take beg una stop posting pictures️️️️ for the sake of loyal girlfrnds like us to our own tall handsome bearded boyfrnds abeg,0
4418,lets have a deal when i get to k family youll credit my nairabet account with k i would love to share it for my twitter family cos na una dey chop our giveaway money tell oloye or ill tell him myself,0
4419,dear anon they are still waiting for ur call oo anons wuna fit gather money self order,0
4420,over nice sef dey worry u,0
4421,loooli don place the order today my account no dey funded like yours fam we dey gather am small small,0
4422,baba vex oh say him wan close all his accounts seek for the manager in fact the guy must be sacked omo come be say baba na chief for exchange line for main market na beg dem beg my guy coded rich mofoka,0
4423,you like wahala abeg tinpin no even de look their face,0
4424,if you never listen to bolanle by swears we need to check into your matter bolanle getti boyfriend wey no like too spend she getti boyfriend wey too dey calku she getti boyfriend omo ijebu bolanle ft ivd,0
4425,special shoutouts to the smart ladies getting it on their own una dey give us hope sey life no dey revolve only around bum bum,0
4426,betalicious morning salutations to you my korrectest pesin time don reach for the ogbonge show on top wen dey baptize you with high moral wen you need for your day w,0
4427,nengi you be better pikini love thé wey u dey follow you nd néo to the bank abeg congratulations inadvance,0
4428,new designs fine shoes like us we no dey rush customers na dem dey rush us retweet,0
4429,thanks sugar but why you wan knock my job na please im single oh,0
4430,i love white money he said mosquito wey dey bite for big brother house first as question baba na cruise,0
4431,aswear you burst my head for here baba say look again,0
4432,some basic things stay blowing my girls mind cos shes taking in all the love i really hope i dont kill her when i start my next level plans for cos shocked to death ‍️‍️ mio le shey ewon tori surprise o na surprise i surprise am i no wan kill am,0
4433,adverthoussena the place where we go carry your business go reach persins wey want am no be only that one we go bring out that better talent wey you getcome teach you how you go get money no allow this obonge opportunity waka pass you,0
4434,that time wey dey level but we dey dates level studentswhen i remembered this it makes me laugh well well,0
4435,na musician wen sabi sing we the retweet ooo,0
4436,peck me join sef,0
4437,don employ me make i dey help you rest if you wan dey online cos im not sure you rest a lot o my salary should be around k thank you,0
4438,she want a man wey go cuddle when she shiver wey go go burst him bladder for her matter wey go deliver before she order i dey here for you you all help tag,0
4439,good evening maam we can help with the massage na the work wey we dey do,0
4440,d kind talk wey dey spit out eh u suppose be course for skool abeg and na first class student i go be ah swear,0
4441,na tomorrow light we dey enjoy like this ooo nepa should take our light my phone don full o,0
4442,but this na my hustlekindly retweet if this makes it to your tld printing️️ contact messi super falcons qatar,0
4443,anybody wey dey do birthday now na prayers i go send,0
4444,happy birthdaydear more grace to you o boy see uniform biafra army uniform chaii omo na this one be original army uniform no be that onion bag wey nigeria army dey wear choii this one be confirm i done fall inlove,0
4445,niggas wont say this but guy why e be say na when guys break up with babes dem dey overfine just saw my exes snap and damn,0
4446,lmaowhy re u like this na u wey don chop life finish for ur area,0
4447,have you seen a fine boy today oya take these to ease the monday stress meanwhile baba god everyoda thing don set body dey nice smile too join am na money and wife remain your child is ready lord oya do wonder,0
4448,see montero don win set for cash out odds,0
4449,e don tey wey nigerians don dey eat,0
4450,shey e make sense u sef reason am na,0
4451,you no steal tweet pass dis dude wey i jst rt hin tweet d guy too much,0
4452,you de mind them before,0
4453,the only one african bad gal wey fit high me like lager anytime i hear your music naso i dey stagger oh ringing tone message tone alarm tone wallpaper wonder woman,0
4454,dear i just want to say thank you for your investigation on the issue but abeg una go like hang boot at this point ive been having test broi will be having another one saturday and sunday respectively e don do o i want to graduate in peace,0
4455,abeg anyone wer fit loan me k will refund month ending rt my helper might be on your tl,0
4456,i no fit burst for joy finally got her attention,0
4457,i don see lot of men but na only you you smile the brightest as e dey goi go dey love you my baybe,0
4458,good morning abeg i won wake up my customers with a cold water to tell them say today na tuesday make dem dey rush me for shop,0
4459,that one go come afterwards for now na the one wey go use enjoyment finish me i dey find,0
4460,guy like us no dey look for love na love dey rush the polytechnic ibadan,0
4461,i know im guessing but e be like say i don guess rightly o,0
4462,baba you need hear this abeg them never polish this or do training na him she dey sing like this if the train the voice finish how eeh go dey,0
4463,lol as in the guy talk dey muzz meunku wizkid of dey use playlist unku dey there dey tell us u can get million streams with fl fans,0
4464,the person fit dey expect something and as the thing never land na why d person never fulfill the promise ️,0
4465,i swear na me lucky passsssss for dis life baba god i am grateful for dis man u gave me ️,0
4466,thank you ️️️️️ this review e don tey i don dey wait for am ️️️️,0
4467,which one con be that abegii man wey go siddan one place go siddan one place no go dey stress yourself ontop man wey dey follow any skirt that moves,0
4468,lmfao i cant hold this laughter again like guy wetin dey happen make you no go dey say what was in your mind when i booked a hotel ‍️,0
4469,fine deal like this na dem dey rush us,0
4470,ah aha check ur callender now we are still in march ooo ok dont worry i no go spend too much just take to iya kemi ologufegoat meat,0
4471,me wey dey look into settling after nysc sef i love peace of mind,0
4472,you sabi proper picture dey come representing,0
4473,na ur time enjoy my own sef dey come,0
4474,any man wey use him teeth cut shaki from pepper soup with him eye wide opens no dey fear anything again una good morning wazobia fm onitsha,0
4475,omo don jazzy na fine boy o see that don jazzy and aj advert with glo first,0
4476,na politician wey protest na we go vote for period,0
4477,its a beautiful day a yummy kind of day oya ooo we don open make una come order cake and small chops ooo we dey dm dey wait for you have a blessed day,0
4478,lol una matter dey make me laugh here that bro dey para for you,0
4479,dat ur face ehn priceless,0
4480,$m change go remain sef we fit share balance give ghanaians $m each change go still remain we go dash beninoise the remain change,0
4481,my people no dey disappoint,0
4482,e no get who no get him own wahalaeverybody just de smile de waka jeje so if person no fit helep you todaynwannem nwoke nwanyi understand and move on if you continue to worry am and him block you patapatae no mean say him wicked o e only mean say you no get sense,0
4483,like e dey convulse but na sweet sweet feeling,0
4484,lmao na wetin come my mind when the text enter yesterday this money don dey plenty small small o,0
4485,thanks boss na me kuku do those ones wey dey the picture,0
4486,as in the word strong ehn so tey e fit break padlock,0
4487,old man pa ikhide you sef no chop the wash brf my man all the way plus he didnt sign no cheques,0
4488,i lyk myself na your advice i wan follow nau rt lol oya na make we enter alter,0
4489,omo dis fidio go pinis my data oo iyanmii see pesin pikin,0
4490,guy forget e be like say na wetin i go ask them prepare this afternoon,0
4491,guy i wan die that day i come dey waka like say i get hunch back,0
4492,baba god you sabi as e be for my heart oo abeg bless your boy,0
4493,totori me times i just love to dey sew eeh happy sunday guys hit the like and rt button na i dey find client,0
4494,u don dey kiss ur broda abi itiz well hes kisses soft and sweet,0
4495,dangote is a learner na when even small diezani dey steal money wey pass the worth of dangote,0
4496,onyi youre not getting me i mean my comment was a joke but nah none of them will cry for man sha abeg i dey laugh for here before they think im cray,0
4497,the number dey dia call me also you too fit believe,0
4498,so na twitter for iphone i dey see under your tweets abi u wey dey criticize apple wetin change your mind bruh so las las you owned one congrats on board,0
4499,the fleet feature is sweet small sha e be like say jazz don dey catch me,0
4500,as a chelsea fan i no want make my former papa dey suffer wetin him dey suffer now it too much i want am to win games,0
4501,over sweet my guy i dedicate today to my dms from till date i don laugh tire our gist back then ehn that short babe suppose dey fine e been end along the line,0
4502,hey bunny see all these hustle wen i dey do na make we fit dey comfortable make all these small small boys nor dey worry you when i blow we go use them do yeye never goes wrong,0
4503,nothing fit happen i get you for my back joor,0
4504,lol cross na werey somebody e just wake up go dey chop person noodles,0
4505,im enjoying these heartbreak stories mehn e dey sweet like dodo ikire,0
4506,happy new week i don dey for site the wait for una order category customize waist bead price,0
4507,atiku be like saraki dis place go hot ooyou know say buhari no dey dat means say na me go carry lasti no go fit oo saraki baba na true oomake we quick waka comot,0
4508,kids wey don sabi twerk like that theyre potential slay queens wetin dey pain me say i no sabi which state or school dem dey,0
4509,congrats fine people god bless your home na dis kind pictures dem dey make me wan do fast go marry,0
4510,na real icon she be,0
4511,beautiful ankara print and colors kayan sallah is ready if you dont support this small business abeg na wetin you gain dont miss out on this lovely ankara very much,0
4512,me i don send out deliveries already i dey bed dey enjoy ac come let me employ you to be frying puff puff,0
4513,you fit change the situation so no more punishment,0
4514,i remember dat day for freddo house wey dalo no gree make you talk on the matter funny as fuck,0
4515,rich men are funny men meeting for am casually moved to am and now pm its so funny that im contemplating on waiting here till pm because this house be like say na abroad i dey the ac is not even normal ac,0
4516,prayer sef tactics bro,0
4517,so today na your birthday no wonder you dey vex anyhow yesterday happy birthday my love may god bless you and increase you abundantly in jesus name i love you from here to the moon and back baby up arsenal,0
4518,na twerk we sef dey twerk oo no be like say we no go like shake body when you tanana us,0
4519,na true i dey talk o see facts everyone dey see na katsinawa dey pray with sigari because of the love they have for sigari,0
4520,cc ur mans market don dey sell,0
4521,e no matter its his intentions that matters,0
4522,this smokey jollof rice na harvard standard ahanhn ️,0
4523,a client gave me k to make a birthday cake for her daughter with icing sugar i told her ma this money wont be enough to do what you want my mum was like do it for her na na we we in my mind shey baby we we i dey use fo market i dont like doing business with my mums crew,0
4524,independence day wholesale promo buy a bundleyards of this beautiful fabric at nk final and friendly price awoof wey no dey run belle click on the whatsapp link or slide,0
4525,this album is fire you just gained a fan youre addictive ive been avoiding this album but e choke me today now im stuck on replay,0
4526,no use oppression kill yourself cos of otedolas ferrari always thank your parent for wetin dem don do for u and u should also double your hustle to do dis kind tin for ur daughters road wey get hold up go soon clear congratulations to you all otedolas i love this,0
4527,unnecessary rudeness sef daz y im always a bitter leaf to them sha im hausa too,0
4528,if u are in a relationship with last born love dem cherish dem n advice dem because dos people no get sense,0
4529,whichever way make cun open bank for where we fit dey see each other una thank you for helping me save,0
4530,this song still gives me chills i swearrr especially if you are now in love again is a fucking talent for daysssssss na wetin go make man dey crazeeeee,0
4531,yesterday fred bin marry today e score na wanbissaka do assist we no sabi the kind wedding night knack wey hin wife give am but make she continue the good work,0
4532,boss wetin dey shele gangan sef na so i no lucky reach i tire o,0
4533,una wicked oh make una wish good for our country for once nah person use fone record una de attack nta,0
4534,i won dey see money from where una dey see money,0
4535,he dey happen na na highness,0
4536,baby its not like dat na you know i love you tori tòrun,0
4537,na that kind thing i dey like to dey read thank you ill bookmark it,0
4538,i just waka enter one supermarket for area con see complete series of the harry potter series complete and eventhe epilogue all the books in the shades of grey series abeg somebody should buy for me na twitter notification no dey let person read ebooks,0
4539,frankly i dey enjoy am cuss no dey pain me at all i be warri boy wey go military school cuss na compliment,0
4540,good morning people we are getting ready to start posting new arrivals oga dikwa kpokpo come and camp on my timeline because i will be serving it hot hot️️ im so excited pls today i go dey tag everybody and anybody abeg nor vex show me love nd retweet,0
4541,wait oo shey d guy don offend dem b or y dem dey burst am on top bday like dis,0
4542,as i dey hustle laik this baba abeg crown my effort with a bang make i see wetin i dey find o is it too early in the day for some rich nkwobi all local ingredients lavishly added good morning,0
4543,ahh abi me too i go start to dey play that ball ne again cos he be like sey na deir d happening dey ooo,0
4544,after this whole valentine don go and e reach timemy nearest person to show love na i love ya,0
4545,nithank god i no sabi danceme sef na only today i hear dat kind song,0
4546,too many cute things this young man has been around this his little girl ever since they moved into the ward already singing sef haaa all no be money o,0
4547,i fit run am k pere pls retweet and support my hustle,0
4548,the tide is high but im holding on im going to be your number one im not the kind of girl who gives up just like that oh nooo oooo im having a blondie moment if you dont recognise the lyrics you maybe too young this one is for the babies,0
4549,abuja fun spots wey dey get hefty bouncers die abeg we need you to speak to your staff to support us with their strength,0
4550,oya won lenu ni sir if rangers catch them for that playoffs dem go chop cane again na nairobi straight,0
4551,why am i just seeing this must be twitter again but guys look at my baby who is your best girl na ️ this babe is brooooooooo god dey create sha abeg tell all the guys in the mentions that you are taken lola mi ️,0
4552,with meat sef but surely one day they will vacate,0
4553,na only god or money fit surprise me like this oya na god lets do this,0
4554,lol abi when the queen made you the chosen one na to dey brag remain na ajeh nengi we full here ooo,0
4555,you sabi wetin i like i don see am thanks,0
4556,na una people na i want to be like you guys when i grow up,0
4557,please ooo i am not hurt i am just reacting to a tweet i saw about soft men even saw people who have dished pain to the softest men i know waggling their tail there na wetin vex me i am good my women dey try ️,0
4558,mouthwatering yeah i know you can have yours too fresh okra soup with better swallow wey hotyou know as e dey be na tasty meals and soups delivered fresh to your doorstep homemade and very delicious call us today or slide in to place your order️,0
4559,please if youre seeing this help me retweetbikonu na beg i dey beg we have about pieces of this silver crest blender to be sold trust me this blender dey blend anything even bottle sef bbnaija,0
4560,my nigga na her typedont know if shes still in tho married with a kid now haaaa this hit me in the heart man the guy con dey bear my name again brings back so many memories i wanna forget god is good fam,0
4561,coming from a person i know is extra brilliantnow im scared egbon dat slot still deysebi im your brother too may allah ease for you your affairs,0
4562,he needs a strong vehicle to movecos apcna jeep wrangler them dey usepdp fit give am benz jeep,0
4563,life in a useless country haha lols abeg make we go back abeg i no want make de shoot for lag ooooo lols,0
4564,no be say e be like e don actually increase my sister i dey outside rn,0
4565,the film makes sense die the action na selense them just dey shoot people dey jump building the fight ehhh chai e too sweet e get some people dem no dey die and them dey helep people but one man con betray them sha but the new recruit wey no dey die con save the others,0
4566,wahala for who no order grilled catfish from lavonne oo catfish toh gba phd na fried dodo be the follow come dont worryyou can still order for tomorrow o callwhatsapp ota lenuperfectly seasoned steamy hot haiigod na catfish dem go take kidnap me laslas,0
4567,loving dis song already omon na to dey play am everywhere oh dis is a bomb oh,0
4568,na madt jam b dat bro e folo,0
4569,try dey enjoy once once cuz bet wey go still cut go cut e don clear abi you need antenna,0
4570,receptionistssecretariescustomer service dey try abeg my first assignment at was to check inregister campers i was steady smiling for africa forming aunty admin and singing welcome to camp my cheeks dey pain me sef,0
4571,walahi you fit do uber or conductor men,0
4572,you go dey ok,0
4573,awwww thanks a lot man na the prayer be that o make e end well baba me sef dey learn ooo see how you just dey make me blush,0
4574,na me dem dey serve dinner for bed lmaooooo stop it i like it,0
4575,normal guys stuff sha una sabi how many times una dey argue for osogbo that time even on top small wot,0
4576,this man sent me a video of him at work omo god dey create see lips now im here thinking all the things i could have done with and to him whilst hes busy working please yall give me work im a painter wall paper installer house finisher,0
4577,nah on top car them run my birthday yesterday but it was still fun omo highness fit kee me,0
4578,we no sabi where we go start from as the love wey una dey show us dey too much ️️ we don reach followers we appreciate every single one of una if no be for una where we for dey una too much ️ wetin be the best thing wey you like about our handle,0
4579,guy i go dress for work once i don chop am na straight back to house to let em digest,0
4580,too dey record live stream any show wey him dey if egbon dey on top plane he go come down to show me love too dey always gat my back everytime am on stage with my performances clip and pics is not left behind either thank you all,0
4581,hello fam a pleasant morning to you its time to catch a glimpse of some of our team dont mind us like say una wan go use us collect money for bank anyhow wey im be sha see some of us one day ehn una go,0
4582,do small giveaway na just to celebrate the ferrari with us your loveable cupcakes na,0
4583,this beat dey knock e enter like domot gbefun the punches in this song silly af my head don burst,0
4584,e dey do me like make friday just come im tired of here already,0
4585,alamanjo do wetin god say make u do that k important na my account number first bank na d bankthank you as god use u amen,0
4586,as e dey hot i come jump on this hit track called dangbanagba by ft and as b dey b i dropped the cover the show must continue,0
4587,abeg don baba jay no get wahala for this life again do us give away na infinix we want,0
4588,o boi today na super sunday o which game you dey look forward to ️ we hope say you go watch am on super sports on dstv lastly if you fit predict the scoreline of both games you go win free airtime from us,0
4589,e don do this man una don win league,0
4590,im still your surest plug for beautiful interiors you see this decor na me do am from start to finish call dis softajebo hustler if you want to redo your apartment i will do a very clean job for u,0
4591,but e be like say i don dey fine oo all this gehz be cutting me eyes azzin im loving maself,0
4592,see my own ballons baby of this twitter fam got ballons its not even pm yet and the way you lovely people are making me blush smile and blush again over smiling de do me i am being swept off my baby feet with all the love keep it coming bikonu,0
4593,weve enough option for this trip fam see cruise na,0
4594,i don officially comot hand from anything wey resemble nysc allawee congratulations to everyone passing out february blessings to all of us in our chosen careers unto the next,0
4595,my broda na so e be when u sing along dem go say u dey form sey make u play soapie im like what happened to some lay back relaxed,0
4596,omo cos them don sign now them fit dey rest me i dey hustle,0
4597,i for like take pictures make we compete for senatorial post together buh my own agbada still deh tailor side and that guy don commot for naija,0
4598,peace be unto my and lfc fans if una wan carry league nah you sabi just free th place nah only one year remain for wenger,0
4599,coach shay you will enter and play the rest you just dey say calm down since and dem dey flog me,0
4600,the way people take dey marry this days ehn e be like say me self wan marry oo school of engineering federal polytechnic auchi,0
4601,wowoo but were una dey see dis money ooooooo am here looking for iphone you are already using pro,0
4602,see e get one land for atiku street wey i been dey try tell ote$ make im come buy last night i come dream say im buy the land come dash me m on top when him reason me i go reason you something,0
4603,i am just so happy here i been don dey reason how e for be if my girls come up this week,0
4604,ke lmao unless you wan buy the one wey dem don mark up the price i think for a series the cheapest you can get is within k but you know say you be my oga so you fit go for series tuale sir,0
4605,man my wife dey help me shine na £ body cream she buy me make i dey rub who i be who i be gaaaawd,0
4606,na waec o and e be like sey d guy don pass him no dey write waec again,0
4607,di programme na speak people answer and na zainab aileru dey torchlight wetin dey di headlines for inside our newspapers dis morning tune in make you follow put mouth for wetin dey occur for our country,0
4608,at least man utd don improve at old trafford united tottenham united chelsea ️,0
4609,kayodeeeee why switch the camera na na this kind mood dey result months pls go back to the hoh lounge,0
4610,pls id start sharing my vlog and thought leadership stuff here soon abeg make una dey epp me retweet so my future children go fit chop thanks and god bless u,0
4611,na so dear preach the gospel abeg make e sink in,0
4612,e dey oh na u ask me question naaa,0
4613,na you get your mouthu fit use am talk anything wey u like ️,0
4614,lmao dem send am e wan spoil your new month glory in other news wetin u wear no proper,0
4615,as in the guy brain dey there,0
4616,my dear i dey join una pray say make e happen,0
4617,i no even see this one im not playing fpl again abeg i don try,0
4618,customer ill like to rewig my old wig and change it to a blonde bob me say no more na the work wey we dey do,0
4619,na so just dey top up jameson this very deyi just dey back with and dey observe unclemark for the culture jameson ambassador,0
4620,uriel don strt wit englishsha go n eat d disgusting food n vomit well cos u don dey practise since,0
4621,what if i say make we no be friends make you be my babe cos i don dey fall and e be like say me and you we go runaway we go go america in the midnight train,0
4622,customers wey temi dey bring come dey always sure let me sha protect my relationship with her,0
4623,ehnnnnnnnnn na easy things b this oo abeg com carry me go the baba place sharply i go even rent house for him for lekki with cars sef,0
4624,that heart melting allah bless you baby from your spouse please marry ohhhh e get why,0
4625,credit to iamkingrudy trending on youtube worldwide link on my bio dear dem don dey reason with me repping uniabujagwagscity federal,0
4626,nobody me god talk of detty december sweet stories of i never experredit i never ask e shock me im open to more mehn,0
4627,lol this tweet just made me laughbecause im always broke everyday but yet i still feed myself well and still i no dey off my phone data how i manage to cope everyday i dont know but i know im broke it can only be god,0
4628,i broke a sweat when i saw your post had to confirm no wahala sha e dey happen to even the best of us,0
4629,e choke help the ministry abeg,0
4630,you dey feel am e dey enter your eyeif e dey enter yah eye kimon you know what to dofollow who sabi road e get why see how fine anyhow in our adire unisex top hurry up join the moving train,0
4631,abeg make una no verse for the kind curse wey i curse una yesterday i no know say nah whatsapp dey down tbh,0
4632,people just dey like my poverty tweet anyhow oluwa wetin dey occur,0
4633,oga vex say we da advertise for your comment section if you fit hug transformer abeg delete the account bigcolaja lasisielenu,0
4634,my bro de sell dis fine fine shoes abeg make una patronize am your rts is very important as his customers might be on ur timeline we appreciate ur likes and rts,0
4635,hanti ummie barca princess sorry for tagged you aging the responses de sweet me nee na oga u be,0
4636,yeah ‍️the guy wants to trend dat was why e join nysc e cant trend with good music again,0
4637,lol im too innocent sir i wan marry sef sir,0
4638,what are u trailing me im actually on my way to rccg youth convention and i just passed magodo sha look gooding gurl wey sabi geography,0
4639,the next days is gon be fun never been this excited before una wey dey go leave before dey enjoy ooo,0
4640,hehe my guy hustle o dem no dey chop fine boy again,0
4641,e don tay wey i don dey crush on this fine woman not knowing shes a fellow red i knew we had a connection nb pls dont sub,0
4642,una dey try wella abeg make una follow me back,0
4643,abeg where una dey see this kind love,0
4644,as e de pursue naso de meat the sweeet pass,0
4645,this jumpsuit de burst my farome chai valetine is by the corner ooo️️️️ what are you wearing for that dinner date this jumpsuit is hotter than hot by the,0
4646,lol iwo is always safe osun generally is peaceful na mouth we get na money we dey find we no dey fight,0
4647,have you met my queen of the elite league natural skin from god as in her name fit the skin milk skin for who no sabi not diluted face o the face is from god,0
4648,if you just do like jew nah wahala oh my eyes dey shine like them too one nearly pick my phone as we dey drag bus i just dey look the hand i ask am kilosele him say wetin happen ‍️,0
4649,i don carry mat enter your dm its like it is there i will sleep e dakun e reply message mi,0
4650,una don die davido hand this year ah ludacris timbaland ah god im crying david no one like u,0
4651,ehhhhhhyy once god don bless e don bless it never ends keep inspiring we coming greater heights girl,0
4652,na me still dey sell quality abaya too ooo its part of the hustle make i sha drop everything in my gallery today been a while abeg pls be rt all edakun,0
4653,fine girls like us na dem dey rush us,0
4654,congratulations bro your girlfriend dun get belle and scan say na triplets she go born olohun a ba e wo oo amin,0
4655,abeg love o if you see d love this life na just one wey get,0
4656,as you dey buy gifts for your girlfriend abeg dey try buy for your mother too god bless you my son still better pass awwwn baby,0
4657,abeg naa blow me na you god wan use please naa,0
4658,na d work wey dem dey do na,0
4659,but you see tec from show dem camp good lord im living im living,0
4660,na joke i dey who no fear lion na lion,0
4661,shey you no dey see as white fine omo buzz us for your salah clothes o no go dey dull am our number dey for the thread,0
4662,e be like say na from tope the k gist emanate from people never kana say na em be the originator he for don chop drags since morning cc,0
